gene	cell	contrast	logFC	AveExpr	P.Value	adj.P.Val	sig	direction
Acer3	Am	PR8_0p6_vs_Sham	1.97228995594508	8.49183166119668	3.46781157264391e-07	3.36377722546459e-05	TRUE	up
Acod1	Am	PR8_0p6_vs_Sham	4.19333778326377	9.9822502989347	9.84378743374177e-18	1.96937272346296e-14	TRUE	up
Acot1	Am	PR8_0p6_vs_Sham	-1.06976668782193	8.25711972576044	0.00145904854814849	0.0331235064015838	TRUE	down
Adar	Am	PR8_0p6_vs_Sham	1.79042642810038	9.5322907885443	2.59290820667093e-09	4.24699319753528e-07	TRUE	up
Adra2a	Am	PR8_0p6_vs_Sham	-1.50635591034824	5.47050897956207	0.000119515482572948	0.00518386259777785	TRUE	down
Agrn	Am	PR8_0p6_vs_Sham	1.39921578180571	9.59517693646646	3.23004674210735e-07	3.17158884094652e-05	TRUE	up
Ahsp	Am	PR8_0p6_vs_Sham	-1.26139551745154	7.70626345149909	0.000117568236662832	0.00514809459671915	TRUE	down
Aida	Am	PR8_0p6_vs_Sham	1.17754741028857	9.49837101800649	1.5956698506184e-05	0.00100546047083258	TRUE	up
Akt3	Am	PR8_0p6_vs_Sham	1.92067371267326	7.24104138946984	1.43636903290442e-05	0.000915899855443636	TRUE	up
Amer2	Am	PR8_0p6_vs_Sham	-1.03976154497426	5.42823796689891	6.88609794341029e-05	0.00337039747964164	TRUE	down
Anpep	Am	PR8_0p6_vs_Sham	1.67509147302266	6.63437942972675	4.47168438896672e-05	0.00242607825916652	TRUE	up
Anxa3	Am	PR8_0p6_vs_Sham	-1.00419840652253	9.10540950054468	0.000120892941888249	0.00518737676922632	TRUE	down
Aoah	Am	PR8_0p6_vs_Sham	1.69707914051582	7.28493356945642	3.35319220357565e-06	0.000247023231090526	TRUE	up
Apobec3	Am	PR8_0p6_vs_Sham	1.53014587105197	10.7563355216704	2.630406246723e-08	3.28903531084387e-06	TRUE	up
Apof	Am	PR8_0p6_vs_Sham	1.05603202005784	5.89342960486525	0.0019520118671251	0.0399003191996644	TRUE	up
Apol10b	Am	PR8_0p6_vs_Sham	2.01139703694143	6.22155634739918	1.86950720932705e-05	0.00115974662346044	TRUE	up
Apol9a	Am	PR8_0p6_vs_Sham	1.08905922957546	5.73232403123912	0.000581477203216655	0.0173306194366528	TRUE	up
Apol9b	Am	PR8_0p6_vs_Sham	1.8915264885928	7.18157418237338	1.58536670949019e-06	0.000128800985712642	TRUE	up
Aqp7	Am	PR8_0p6_vs_Sham	1.40529082245857	6.0852171557009	0.000562161689024968	0.0169124019414373	TRUE	up
Armc3	Am	PR8_0p6_vs_Sham	-1.06892680426803	5.37841473132173	0.000250465614656997	0.00942297663905403	TRUE	down
Ascc3	Am	PR8_0p6_vs_Sham	1.09023580969635	8.34491826344176	3.4401235057529e-05	0.00191843821287719	TRUE	up
Asns	Am	PR8_0p6_vs_Sham	1.21100781265087	7.40057124173169	0.00184023328923531	0.0383710353777411	TRUE	up
Ass1	Am	PR8_0p6_vs_Sham	2.91210940346466	7.2518696197037	5.01580243615581e-11	1.19817788045782e-08	TRUE	up
B3gnt2	Am	PR8_0p6_vs_Sham	1.2543212462904	10.0921804970581	4.59895797332067e-05	0.00247001081755024	TRUE	up
Batf2	Am	PR8_0p6_vs_Sham	2.79376266171271	7.25790348520127	7.96561406176183e-08	8.67276551418354e-06	TRUE	up
Bcl3	Am	PR8_0p6_vs_Sham	1.26698146569103	6.1523604405166	0.00010299306985787	0.00468296614510001	TRUE	up
Bco2	Am	PR8_0p6_vs_Sham	1.40204810054166	6.24325579689956	0.000187211607556297	0.00739832538009513	TRUE	up
Bmyc	Am	PR8_0p6_vs_Sham	-1.61635359557195	6.10672356899452	3.06984435604818e-05	0.00174300908284893	TRUE	down
Bst2	Am	PR8_0p6_vs_Sham	3.00728004221917	9.04928347728236	1.6238169556224e-12	5.64982399450795e-10	TRUE	up
C2	Am	PR8_0p6_vs_Sham	2.64010500016122	6.84626341007753	1.18366327941375e-07	1.25460468788192e-05	TRUE	up
C3	Am	PR8_0p6_vs_Sham	1.06933495049617	10.3143198397789	1.09408573970736e-05	0.000738854103966931	TRUE	up
C3ar1	Am	PR8_0p6_vs_Sham	1.00741785432136	7.26166890453463	0.00254721901935668	0.0472401395188918	TRUE	up
C4b	Am	PR8_0p6_vs_Sham	2.59226142300786	7.40613969677817	1.99282111424578e-08	2.63595883747964e-06	TRUE	up
Calhm6	Am	PR8_0p6_vs_Sham	3.60882739865117	9.01824928007701	2.17197111637753e-12	7.24216619117133e-10	TRUE	up
Camsap1	Am	PR8_0p6_vs_Sham	1.22034580995138	7.50186581562424	0.000315608143901831	0.0113005263499591	TRUE	up
Car13	Am	PR8_0p6_vs_Sham	2.2638560634623	7.80318480961794	5.44423849535985e-08	6.05104424432183e-06	TRUE	up
Casp4	Am	PR8_0p6_vs_Sham	1.10277932126225	9.62831842587395	4.49835418510419e-06	0.000324307021317985	TRUE	up
Cc2d2a	Am	PR8_0p6_vs_Sham	1.60003613487877	6.32249902403925	1.01814158362702e-05	0.000693419406210657	TRUE	up
Ccdc12	Am	PR8_0p6_vs_Sham	-1.09435056934624	8.63012284377307	0.000167743669491235	0.00685355035980989	TRUE	down
Ccdc25	Am	PR8_0p6_vs_Sham	1.07856358481097	8.20458863954819	0.000921577474865028	0.0242699454353973	TRUE	up
Ccdc85b	Am	PR8_0p6_vs_Sham	-1.0438102861152	7.08623887856155	0.000761334167826894	0.0210088850966714	TRUE	down
Ccl12	Am	PR8_0p6_vs_Sham	2.79215432405053	7.01167997817552	1.08264634451031e-08	1.5752504312625e-06	TRUE	up
Ccl2	Am	PR8_0p6_vs_Sham	3.21032296966298	8.72389140483036	3.56070323792606e-10	7.0356858423465e-08	TRUE	up
Ccl4	Am	PR8_0p6_vs_Sham	1.0995564727499	12.4443265571477	5.75315236588196e-05	0.00292708055988683	TRUE	up
Ccl5	Am	PR8_0p6_vs_Sham	2.57195173764659	7.91932995516274	5.03096540371823e-08	5.63081127877694e-06	TRUE	up
Ccr5	Am	PR8_0p6_vs_Sham	2.2897455969802	10.0565162038039	7.3292767832076e-09	1.12793341264652e-06	TRUE	up
Cd2	Am	PR8_0p6_vs_Sham	-1.4168341443273	9.82048028216862	0.000194753214496558	0.00765853857006735	TRUE	down
Cd300lg	Am	PR8_0p6_vs_Sham	-1.59390528173965	7.74142443810131	4.7259746501435e-05	0.00252130747585156	TRUE	down
Cd40	Am	PR8_0p6_vs_Sham	2.152128053279	7.65909880535197	1.17077452536714e-06	0.000101838294991854	TRUE	up
Cd69	Am	PR8_0p6_vs_Sham	1.43981667787977	10.6671469545124	3.50571583645078e-08	4.19892175376277e-06	TRUE	up
Cd86	Am	PR8_0p6_vs_Sham	1.62025113563857	8.28574940661156	3.36464007358542e-06	0.000247023231090526	TRUE	up
Cdca7	Am	PR8_0p6_vs_Sham	1.0344723238322	8.95558378498942	0.000103623986810021	0.00469830569091893	TRUE	up
Cers6	Am	PR8_0p6_vs_Sham	1.15167487583655	8.34096968685451	1.54281609261667e-05	0.000975998875981415	TRUE	up
Cfb	Am	PR8_0p6_vs_Sham	2.04864133452115	10.6910673787737	4.5261258561051e-12	1.36680460994268e-09	TRUE	up
Cflar	Am	PR8_0p6_vs_Sham	1.23872094269009	7.95019565180082	7.26096669917677e-05	0.00348984300361334	TRUE	up
Cgas	Am	PR8_0p6_vs_Sham	1.08505339967768	11.6484301068643	8.52882807434163e-07	7.80022247599073e-05	TRUE	up
Ch25h	Am	PR8_0p6_vs_Sham	2.91224159022323	10.9976016832238	2.34858725657563e-12	7.51782780829858e-10	TRUE	up
Chek1	Am	PR8_0p6_vs_Sham	1.11653343806027	5.49228003489772	0.000394779839816646	0.0132462292164893	TRUE	up
Cidec	Am	PR8_0p6_vs_Sham	-1.04764849052343	9.83294764271862	7.77713671584175e-05	0.00366097273932492	TRUE	down
Cldn23	Am	PR8_0p6_vs_Sham	2.17763934825317	7.03840720636682	7.2489270120091e-07	6.6677630360463e-05	TRUE	up
Clec4e	Am	PR8_0p6_vs_Sham	1.33158408462559	8.90731393197346	1.95470241425871e-05	0.00119865946897359	TRUE	up
Cmpk2	Am	PR8_0p6_vs_Sham	5.57982536911691	9.20453673701882	9.62225717057043e-19	3.08008452029959e-15	TRUE	up
Cmtr1	Am	PR8_0p6_vs_Sham	1.19133053122565	9.3194253045832	1.40250433556118e-05	0.000897883275626268	TRUE	up
Coro2a	Am	PR8_0p6_vs_Sham	1.09850137030072	7.10117498510939	0.000360622762354038	0.0125746564520182	TRUE	up
Cox6b2	Am	PR8_0p6_vs_Sham	-1.12880932517033	6.18252441634933	0.00243861868465033	0.046026051943194	TRUE	down
Cox7b	Am	PR8_0p6_vs_Sham	-1.557801280623	9.65154616324145	0.000164978522884948	0.00678786955982929	TRUE	down
Coxfa4l3	Am	PR8_0p6_vs_Sham	5.5146317491683	9.4120014245342	2.31538967833324e-14	1.27785557936978e-11	TRUE	up
Creb5	Am	PR8_0p6_vs_Sham	1.32592192032297	8.97473696990341	5.90995170866876e-06	0.000414863057444051	TRUE	up
Crip2	Am	PR8_0p6_vs_Sham	-1.08019717670805	5.45406429423068	0.0010932069613233	0.027253547376915	TRUE	down
Csad	Am	PR8_0p6_vs_Sham	-1.09504101204819	5.53883226831331	0.000556310152192021	0.0168631514883206	TRUE	down
Csprs	Am	PR8_0p6_vs_Sham	3.73869057228979	7.59508501287713	6.92752161350457e-13	2.63988055771763e-10	TRUE	up
Csrnp1	Am	PR8_0p6_vs_Sham	1.02946539625856	9.6708576193773	8.90056719580014e-05	0.00412908921648641	TRUE	up
Cxcl10	Am	PR8_0p6_vs_Sham	6.40887885932278	10.2705303842389	7.71785660732508e-20	6.1762147500119e-16	TRUE	up
Cxcl16	Am	PR8_0p6_vs_Sham	1.73276843784499	6.98655894851371	3.08159215633521e-05	0.00174300908284893	TRUE	up
Cxcl3	Am	PR8_0p6_vs_Sham	2.84188131653494	10.1733969915325	2.60816706233682e-09	4.24699319753528e-07	TRUE	up
Cxcl9	Am	PR8_0p6_vs_Sham	4.95981449292319	9.50738032954442	4.54286824027325e-13	1.81771515463933e-10	TRUE	up
Cyfip2	Am	PR8_0p6_vs_Sham	1.06745790721196	9.58431291477785	2.51460730014294e-05	0.00147964300877896	TRUE	up
Cyp1a1	Am	PR8_0p6_vs_Sham	-1.10879643284123	5.22134218651694	0.000846146798824724	0.0226843877976377	TRUE	down
D630039A03Rik	Am	PR8_0p6_vs_Sham	-1.03565399743641	6.54403368508806	0.000509460911772842	0.0157716090772231	TRUE	down
Daxx	Am	PR8_0p6_vs_Sham	1.98945533007564	10.593232350019	1.39204575802581e-09	2.42170569100034e-07	TRUE	up
Dck	Am	PR8_0p6_vs_Sham	2.7257409223654	9.35547005695508	2.0171226054437e-08	2.64623338525627e-06	TRUE	up
Dclre1c	Am	PR8_0p6_vs_Sham	1.02501142680214	7.47652320605773	0.000402707988859735	0.0134527154585655	TRUE	up
Dcp2	Am	PR8_0p6_vs_Sham	1.24533193972294	7.09302829510467	8.38335805139313e-05	0.00392326449159494	TRUE	up
Ddx4	Am	PR8_0p6_vs_Sham	2.50668528069973	6.56793056557357	2.55104078625866e-06	0.000191687360488591	TRUE	up
Ddx60	Am	PR8_0p6_vs_Sham	2.41260484416263	7.33276607451827	5.8073677457377e-07	5.37265437979953e-05	TRUE	up
Dhx58	Am	PR8_0p6_vs_Sham	2.38695792695333	9.43132278295753	5.44261978187253e-11	1.26245115375174e-08	TRUE	up
Dnase1l3	Am	PR8_0p6_vs_Sham	1.62103303788888	5.91065729830055	1.73302690345879e-06	0.000137312354405238	TRUE	up
Dtx3l	Am	PR8_0p6_vs_Sham	1.78154501774944	12.7777557547762	1.13607616741137e-07	1.21219327062793e-05	TRUE	up
Eif2ak2	Am	PR8_0p6_vs_Sham	2.40308068188147	10.3897800827215	7.54760847199607e-11	1.7014010365394e-08	TRUE	up
Enpp4	Am	PR8_0p6_vs_Sham	2.07758648619381	7.04600429129498	8.48285602382209e-08	9.17352099062652e-06	TRUE	up
Epcam	Am	PR8_0p6_vs_Sham	-1.17718040265993	6.84464702511916	0.00233047200816196	0.0446414683242867	TRUE	down
Epsti1	Am	PR8_0p6_vs_Sham	3.1109744597956	9.18617597479023	6.21708511765528e-11	1.42149210440104e-08	TRUE	up
Etnk1	Am	PR8_0p6_vs_Sham	1.41680388328449	11.7211584743803	8.95093433787405e-08	9.61474524011237e-06	TRUE	up
Fam167b	Am	PR8_0p6_vs_Sham	1.03028756049455	7.38145556608201	0.000391091925236608	0.0132462292164893	TRUE	up
Fam241a	Am	PR8_0p6_vs_Sham	1.38376652121949	9.44741197229708	3.82366071283749e-08	4.49983012565912e-06	TRUE	up
Fbxl5	Am	PR8_0p6_vs_Sham	1.04374566454094	10.3400312296366	1.09402941835047e-06	9.67400046447476e-05	TRUE	up
Fbxw17	Am	PR8_0p6_vs_Sham	1.91906005741592	9.25535716755513	1.01327566149701e-09	1.82218842272581e-07	TRUE	up
Fcgr1	Am	PR8_0p6_vs_Sham	1.1674661689061	7.44763452690228	3.943060399956e-05	0.00216125622264712	TRUE	up
Fgd6	Am	PR8_0p6_vs_Sham	1.13580515010814	6.43897964815004	0.000694793870224502	0.0195090805139354	TRUE	up
Fgl2	Am	PR8_0p6_vs_Sham	3.84470380131611	8.81802353620692	2.9773567802132e-11	7.22009019201702e-09	TRUE	up
Fhl1	Am	PR8_0p6_vs_Sham	-1.03295466046934	7.22275041278349	4.87591718957635e-05	0.00258407465626389	TRUE	down
Fignl1	Am	PR8_0p6_vs_Sham	1.12209165237011	8.63843566676516	0.00054310808609303	0.0165929189985677	TRUE	up
Flrt3	Am	PR8_0p6_vs_Sham	1.50166613333305	8.36207109840053	1.23557786312468e-05	0.000813803444416069	TRUE	up
Fmnl2	Am	PR8_0p6_vs_Sham	1.80956469381582	8.39561737656125	6.19987314488279e-06	0.000433314278095411	TRUE	up
Fnbp1l	Am	PR8_0p6_vs_Sham	1.42109010251223	7.02549583519805	0.000203032596276009	0.00790641533673364	TRUE	up
Foxq1	Am	PR8_0p6_vs_Sham	-1.28761463986827	5.93500226496953	0.0010865285548297	0.0271717023750771	TRUE	down
G0s2	Am	PR8_0p6_vs_Sham	-1.13272404815992	5.10551162511178	0.00044605551262264	0.0143933840313011	TRUE	down
Gadd45a	Am	PR8_0p6_vs_Sham	1.20701081546872	8.31426327283342	3.24423038175494e-05	0.00181696004030009	TRUE	up
Gadd45b	Am	PR8_0p6_vs_Sham	1.03917341429107	8.34159523756207	0.000117725874564149	0.00514809459671915	TRUE	up
Gbp10	Am	PR8_0p6_vs_Sham	2.96861926839837	7.38651631260641	2.62700610156821e-09	4.24699319753528e-07	TRUE	up
Gbp11	Am	PR8_0p6_vs_Sham	2.87523956417777	7.24817400722523	1.1076402330328e-09	1.94810790436153e-07	TRUE	up
Gbp2	Am	PR8_0p6_vs_Sham	3.46985022619105	10.6479321730665	9.01217444816578e-14	4.3709046073604e-11	TRUE	up
Gbp3	Am	PR8_0p6_vs_Sham	4.24806678447704	9.94038578739622	1.87638846607915e-15	1.50157986997984e-12	TRUE	up
Gbp4	Am	PR8_0p6_vs_Sham	2.95634408449184	6.93674903181683	1.3536552272082e-08	1.89417832018046e-06	TRUE	up
Gbp5	Am	PR8_0p6_vs_Sham	5.2415099965764	8.98224831506371	7.95888457340196e-15	5.30758114988743e-12	TRUE	up
Gbp6	Am	PR8_0p6_vs_Sham	2.06972330210637	6.3430057790458	1.98508977592753e-06	0.000154229911959806	TRUE	up
Gbp7	Am	PR8_0p6_vs_Sham	2.04892538319496	9.19822997904641	3.73776514987645e-09	5.92306249740322e-07	TRUE	up
Gbp8	Am	PR8_0p6_vs_Sham	1.62687427411767	6.59602628297756	0.000120009740949064	0.00518737676922632	TRUE	up
Gbp9	Am	PR8_0p6_vs_Sham	2.59812273162426	7.1487192576173	1.98896814126302e-10	4.08120962832239e-08	TRUE	up
Gch1	Am	PR8_0p6_vs_Sham	1.18103859608522	9.62001881112507	0.000332436531469475	0.0117713422260375	TRUE	up
Gda	Am	PR8_0p6_vs_Sham	1.07070735836805	7.32090280596278	0.000115140396732028	0.00507664476500304	TRUE	up
Gdap10	Am	PR8_0p6_vs_Sham	1.94561429744358	9.57873548948865	1.75790093212221e-08	2.344600368218e-06	TRUE	up
Gdpd3	Am	PR8_0p6_vs_Sham	-1.24793545758521	8.40479499503543	1.66169543916382e-06	0.000133645404541794	TRUE	down
Ggact	Am	PR8_0p6_vs_Sham	-1.23931129356561	6.65548189399423	0.000308118677737381	0.0111068455792495	TRUE	down
Git1	Am	PR8_0p6_vs_Sham	1.05099663710778	5.37295799322504	0.00123402832980946	0.0298347785779462	TRUE	up
Glrp1	Am	PR8_0p6_vs_Sham	1.44190787977598	6.43168207926798	0.000872582630042208	0.023314999989692	TRUE	up
Gm10548	Am	PR8_0p6_vs_Sham	-1.16300453491904	9.90229690802454	5.37626949730473e-05	0.00277379372554931	TRUE	down
Gm11362	Am	PR8_0p6_vs_Sham	-1.17887039153277	9.55109010178932	0.00046773275150034	0.0148532989836566	TRUE	down
Gm12185	Am	PR8_0p6_vs_Sham	1.20670298981919	5.53512615710426	0.00199611713848089	0.0404915776950401	TRUE	up
Gm12250	Am	PR8_0p6_vs_Sham	2.75816461844092	6.93589466412851	1.38468518251242e-08	1.89417832018046e-06	TRUE	up
Gm13213	Am	PR8_0p6_vs_Sham	-1.08349000015991	7.29119033201	0.00078575978489682	0.0214469248463715	TRUE	down
Gm4841	Am	PR8_0p6_vs_Sham	1.14363003094673	5.58852432254263	0.00110445881687559	0.0274059897117735	TRUE	up
Gm5431	Am	PR8_0p6_vs_Sham	1.29464786365604	5.74486204167688	4.32541834819979e-05	0.00235470478445366	TRUE	up
Gm8210	Am	PR8_0p6_vs_Sham	-1.26068711061358	10.4176519496461	6.28914737708083e-05	0.00314555636781808	TRUE	down
Gpr171	Am	PR8_0p6_vs_Sham	1.20908813134395	8.98310195251291	1.71598663769162e-06	0.000136638637493803	TRUE	up
Gpr33	Am	PR8_0p6_vs_Sham	1.59537667072005	6.87209492148215	6.364031264414e-05	0.00317309409305128	TRUE	up
Gpr34	Am	PR8_0p6_vs_Sham	-1.24638580679884	6.28885124216343	0.000277351774255111	0.0101347377784316	TRUE	down
Gpr84	Am	PR8_0p6_vs_Sham	1.38438589968021	6.2811648438719	0.000166833810236193	0.00684660290469301	TRUE	up
Gsg1	Am	PR8_0p6_vs_Sham	-1.21563506245199	6.78218833478278	0.000453866607828964	0.0145573848863779	TRUE	down
Gskip	Am	PR8_0p6_vs_Sham	-1.00314228198961	5.86285616302752	0.000499510739448185	0.0155236298735305	TRUE	down
Gvin-ps2	Am	PR8_0p6_vs_Sham	2.95992278514723	9.05427635380675	1.63683839297157e-11	4.36626641325165e-09	TRUE	up
H2-Q1	Am	PR8_0p6_vs_Sham	1.46721650741767	6.69521829027315	0.000394302777619816	0.0132462292164893	TRUE	up
H2-Q4	Am	PR8_0p6_vs_Sham	1.18736215228777	7.65636296052003	0.000271294728497106	0.00993609182973953	TRUE	up
H2-Q7	Am	PR8_0p6_vs_Sham	1.30739331362913	10.0627600464112	1.10174583099927e-05	0.000740900925426187	TRUE	up
H2-Q8	Am	PR8_0p6_vs_Sham	1.10344774930362	10.3449106498729	1.1684006740392e-05	0.000775944099087032	TRUE	up
H2-T10	Am	PR8_0p6_vs_Sham	1.61966801932235	10.414079754006	3.74949373153143e-08	4.44523312393782e-06	TRUE	up
H2-T22	Am	PR8_0p6_vs_Sham	1.62319455059688	10.4647999677563	2.97754084479573e-08	3.69422800162447e-06	TRUE	up
H2-T24	Am	PR8_0p6_vs_Sham	3.22360663509755	8.58441281849179	2.52892729691921e-10	5.12347865660659e-08	TRUE	up
H2bc11	Am	PR8_0p6_vs_Sham	-1.3078771223485	9.60577530342537	5.07212756189113e-07	4.77525891929809e-05	TRUE	down
H2bc12	Am	PR8_0p6_vs_Sham	-1.22293088741909	9.07337958333597	1.56699343221268e-06	0.000128613999397764	TRUE	down
H2bc14	Am	PR8_0p6_vs_Sham	-1.28947915301792	9.17896321960175	1.34308051066335e-06	0.000113735468641095	TRUE	down
H2bc15	Am	PR8_0p6_vs_Sham	-1.38393790452636	9.08451241661717	2.85602513211911e-07	2.87488567544442e-05	TRUE	down
H2bc4	Am	PR8_0p6_vs_Sham	-1.20642724070117	9.66068957323539	1.75700489774613e-06	0.000137847369551112	TRUE	down
H2bc6	Am	PR8_0p6_vs_Sham	-1.32775691397458	9.43257182135015	1.03100856757907e-05	0.000699207293394192	TRUE	down
H2bc7	Am	PR8_0p6_vs_Sham	-1.35071775107318	9.87288420503936	2.30119141282942e-07	2.34589608677292e-05	TRUE	down
H2bc9	Am	PR8_0p6_vs_Sham	-1.14202620669954	9.48945055013558	2.10132236617549e-06	0.000162471809036902	TRUE	down
H4c18	Am	PR8_0p6_vs_Sham	-1.03895967419469	5.37638446159936	0.000618920193205426	0.0180206436980354	TRUE	down
Hdc	Am	PR8_0p6_vs_Sham	1.84471212521254	6.82860600944667	7.81884309456939e-06	0.000539399067795617	TRUE	up
Helz2	Am	PR8_0p6_vs_Sham	3.08926617422824	9.32880820119321	2.15721095926619e-12	7.24216619117133e-10	TRUE	up
Hepacam2	Am	PR8_0p6_vs_Sham	-1.35606251777382	6.0887954856008	0.000268549414535186	0.00985810408173316	TRUE	down
Herc6	Am	PR8_0p6_vs_Sham	2.63637953302399	7.87482455973549	1.25286351221756e-11	3.54932108893434e-09	TRUE	up
Hibadh	Am	PR8_0p6_vs_Sham	1.33860784857168	9.44289452399437	3.3157537775106e-08	4.0203514552316e-06	TRUE	up
Hk2	Am	PR8_0p6_vs_Sham	1.21328081702076	11.1081738361267	3.13104512168667e-07	3.0933566155923e-05	TRUE	up
Hsd11b1	Am	PR8_0p6_vs_Sham	-1.16994410121817	8.27711227150487	2.63188158540373e-05	0.00153175508270497	TRUE	down
Hsd17b7	Am	PR8_0p6_vs_Sham	1.12108968480226	11.2709148691537	2.33414685354579e-06	0.000177052229341234	TRUE	up
Ier3	Am	PR8_0p6_vs_Sham	1.40573327116122	10.5747827317144	1.22863908397615e-06	0.0001051570510109	TRUE	up
Ifi203	Am	PR8_0p6_vs_Sham	2.74833537236147	9.96742546242769	5.40403804411264e-13	2.10955192429324e-10	TRUE	up
Ifi204	Am	PR8_0p6_vs_Sham	2.67239516857354	10.7533728907153	1.5592261391823e-10	3.24096290358606e-08	TRUE	up
Ifi205	Am	PR8_0p6_vs_Sham	2.95466223142124	10.3921720533577	1.3907638405895e-15	1.30936325109617e-12	TRUE	up
Ifi208	Am	PR8_0p6_vs_Sham	4.69280055772482	9.60953170536425	4.76292656376854e-14	2.54102132177052e-11	TRUE	up
Ifi209	Am	PR8_0p6_vs_Sham	3.88513236346443	7.68824193843847	1.34186505598452e-11	3.70285348638487e-09	TRUE	up
Ifi213	Am	PR8_0p6_vs_Sham	2.69596413176519	6.81391418243314	2.21484739123639e-09	3.73143499965668e-07	TRUE	up
Ifi214	Am	PR8_0p6_vs_Sham	1.27142121559744	5.5542040260654	0.000827958465841394	0.0222713869677168	TRUE	up
Ifi27l2a	Am	PR8_0p6_vs_Sham	3.81583308750955	10.3320434048543	1.41054801360424e-14	8.06279319919136e-12	TRUE	up
Ifi44	Am	PR8_0p6_vs_Sham	3.47833156799927	7.35151729830952	8.39735240198754e-11	1.86666146102515e-08	TRUE	up
Ifi47	Am	PR8_0p6_vs_Sham	4.10938184747226	10.1638329205882	2.98830235670072e-16	3.67905993992269e-13	TRUE	up
Ifih1	Am	PR8_0p6_vs_Sham	1.67751201947648	9.94547749914075	5.38285309017756e-09	8.36432657362057e-07	TRUE	up
Ifit1bl1	Am	PR8_0p6_vs_Sham	4.88848495687074	8.314285769445	1.11826295483996e-14	6.62881429341245e-12	TRUE	up
Ifit2	Am	PR8_0p6_vs_Sham	6.26318952873686	9.82547499314042	7.38655995154564e-20	6.1762147500119e-16	TRUE	up
Ifit3	Am	PR8_0p6_vs_Sham	5.10343301265262	11.3269432626156	4.0162207325672e-18	9.18280183210542e-15	TRUE	up
Ifitm1	Am	PR8_0p6_vs_Sham	3.94568823541359	11.1380373768301	9.99330195179171e-15	6.15164606686255e-12	TRUE	up
Ifitm2	Am	PR8_0p6_vs_Sham	2.63066067501228	10.7132760774281	6.89597686115429e-12	2.0067292665959e-09	TRUE	up
Ifitm3	Am	PR8_0p6_vs_Sham	5.18205890376545	10.870725081461	4.00955963973677e-18	9.18280183210542e-15	TRUE	up
Ifnb1	Am	PR8_0p6_vs_Sham	1.50995815710172	6.43892627766445	0.00065352444485855	0.0186779620356448	TRUE	up
Igf2r	Am	PR8_0p6_vs_Sham	2.63644657306572	7.87503621683712	1.00070848402948e-08	1.49685413896186e-06	TRUE	up
Igfbp5	Am	PR8_0p6_vs_Sham	-1.15799664567167	6.84459268450583	0.0027056155770463	0.0490967996719116	TRUE	down
Igtp	Am	PR8_0p6_vs_Sham	2.65281565129844	10.0311366835985	2.31809896446272e-12	7.51782780829858e-10	TRUE	up
Iigp1	Am	PR8_0p6_vs_Sham	4.15503136171272	7.80456810590648	1.95055911859577e-13	8.64769022088877e-11	TRUE	up
Iigp1b	Am	PR8_0p6_vs_Sham	3.78408868565687	7.36201031140776	7.50138464662624e-13	2.75116221300785e-10	TRUE	up
Iigp1c	Am	PR8_0p6_vs_Sham	3.46925883486917	7.1789398649778	2.93879717081713e-11	7.22009019201702e-09	TRUE	up
Il15	Am	PR8_0p6_vs_Sham	1.0246397111744	9.03182620286415	4.08831022455543e-05	0.00223322201856688	TRUE	up
Il15ra	Am	PR8_0p6_vs_Sham	1.24779705498609	7.31289615833132	4.52558548257957e-05	0.00244702688002317	TRUE	up
Il17d	Am	PR8_0p6_vs_Sham	-1.17538965986476	5.71408172378213	0.000180625048257865	0.00724537317635874	TRUE	down
Il27	Am	PR8_0p6_vs_Sham	1.15428778836825	6.09730101660529	0.00171460136009127	0.0368035443340687	TRUE	up
Il6	Am	PR8_0p6_vs_Sham	1.71757916173573	10.060221806026	9.65404236290454e-07	8.68050269765658e-05	TRUE	up
Il7r	Am	PR8_0p6_vs_Sham	1.79171200551748	7.85003296961417	4.34365074982535e-06	0.000314570725117442	TRUE	up
Ing4	Am	PR8_0p6_vs_Sham	-1.02497240390913	9.40733132279377	1.3462895190029e-05	0.000872362904924752	TRUE	down
Inhba	Am	PR8_0p6_vs_Sham	2.1510365974582	6.88681178477179	5.4337360680886e-07	5.08578630232503e-05	TRUE	up
Inmt	Am	PR8_0p6_vs_Sham	-1.51233222278172	5.63098718409631	2.70342692694189e-06	0.000201248130073046	TRUE	down
Inpp1	Am	PR8_0p6_vs_Sham	1.06805755674898	5.48708567422805	0.000832829726568182	0.022364831835107	TRUE	up
Irf1	Am	PR8_0p6_vs_Sham	2.47881951021852	10.9964409591035	3.00921002621375e-12	9.44360911167668e-10	TRUE	up
Irf7	Am	PR8_0p6_vs_Sham	5.27416471088635	8.85508019293927	1.52869521664746e-15	1.3592648301357e-12	TRUE	up
Irf9	Am	PR8_0p6_vs_Sham	1.65300053773209	9.77010418144551	9.42791490092431e-11	2.01191703985725e-08	TRUE	up
