gene_symbol	avg_log2FC	p_val	p_val_adj	pct_Tac1	pct_OtherNeu	p_val_adj_BH
Snhg9	-0.297789983031061	0.998506815303609	1	0.448	0.401	0.999422036949167
AI506816	-0.298186518372998	0.884357155132157	1	0.236	0.233	0.940558084640191
Rab3il1	-0.298197645598187	0.516319105534528	1	0.127	0.109	0.691168205018333
Zup1	-0.298471782672954	0.695334063081789	1	0.33	0.301	0.828135511290672
Gtdc1	-0.298549107824194	0.404057891890284	1	0.316	0.314	0.587329408245178
Cers2	-0.298833016754158	0.854559189474276	1	0.665	0.588	0.921037150547483
Sorcs1	-0.298842043089521	0.241612142858115	1	0.321	0.261	0.391454688428875
Acox3	-0.298866200731945	0.117655997233034	1	0.118	0.159	0.215119881085765
Riox2	-0.298956099906597	0.929531208174183	1	0.231	0.214	0.961591432794248
Flrt1	-0.299280222968494	0.871855868945524	1	0.288	0.266	0.931954534870504
Cyp51	-0.299549816971828	0.217965448044791	1	0.825	0.776	0.359137335744869
Zbtb8a	-0.299557266310558	0.931304800530519	1	0.255	0.237	0.96205348090943
Gna13	-0.29973470106079	0.527704502509988	1	0.458	0.387	0.699275973732115
Cln5	-0.299780331521412	0.606619216593902	1	0.193	0.168	0.765066158731186
Osbpl1a	-0.299921310971759	0.77893486928116	1	0.679	0.609	0.883091340266681
Celf1	-0.300044214061255	0.170752738086367	1	0.792	0.739	0.294236902423475
Urod	-0.300118306408002	0.569097473313593	1	0.495	0.46	0.734796855877557
Cilp2	-0.30024435567983	0.604175752388948	1	0.165	0.173	0.762852855779584
Csnk1g1	-0.300266360408837	0.87116558140969	1	0.486	0.447	0.931737526668961
Ctc1	-0.300313262175071	0.867633708310899	1	0.425	0.377	0.929754618330631
Hey1	-0.300349881167395	0.516872389557508	1	0.269	0.232	0.691696874260783
Lingo2	-0.30044171145547	0.987161567910403	1	0.561	0.511	0.993879643227395
Snapc5	-0.30070742336334	0.108860876972135	1	0.689	0.638	0.201399538591396
Zfp113	-0.300805598872534	0.911080987896797	1	0.175	0.165	0.952986724157946
Rps6kb2	-0.301306104524654	0.333129763778319	1	0.458	0.379	0.506125498498677
Cd320	-0.301312978839353	0.720888175658081	1	0.538	0.495	0.844652084773934
Kdm6a	-0.301405622622542	0.694862392355622	1	0.34	0.303	0.828135511290672
Ivns1abp	-0.301411788270836	0.108059941185796	1	0.618	0.605	0.200427101103847
Ece1	-0.301438259175095	0.6175055311488	1	0.349	0.337	0.773519977074264
Arhgef1	-0.301448143106367	0.36126219965739	1	0.476	0.472	0.538380514535476
Tex9	-0.301465272618275	0.855075125365792	1	0.462	0.405	0.921304427133147
Dusp18	-0.301566630824473	0.80865380386622	1	0.274	0.246	0.900611885590935
Ptpre	-0.301690920908514	0.167072780622636	1	0.472	0.381	0.288562240316202
Ezh1	-0.301726276115807	0.838401946845025	1	0.33	0.302	0.914163680434116
Hnrnpu	-0.301876859801594	0.00148374434015374	1	0.976	0.943	0.00463259133509044
Rpl9-ps6	-0.302005824282462	0.953315139188824	1	0.193	0.184	0.975194503039059
Evi5	-0.302078520057814	0.629021218433236	1	0.618	0.553	0.781001899407724
Sfmbt1	-0.302111994280437	0.785889653517299	1	0.222	0.218	0.8867233337594
Wdfy1	-0.302460736679389	0.720519740781359	1	0.382	0.333	0.844652084773934
Crat	-0.30258707318781	0.339722371818732	1	0.358	0.286	0.5136404707872
Eps15	-0.302618184560495	0.909573490412656	1	0.712	0.644	0.952733070858545
Ipo11	-0.302658774921478	0.680542838011873	1	0.311	0.312	0.817553534570281
Lbr	-0.302817917790879	0.680545936743942	1	0.231	0.233	0.817553534570281
Abhd18	-0.302906550128772	0.411126881227748	1	0.354	0.308	0.59306546142761
Rnf40	-0.303253487434942	0.417125012073919	1	0.283	0.237	0.598751906913861
Plekha1	-0.303435251572265	0.27399805031635	1	0.585	0.554	0.433317698690014
Ncoa2	-0.303475765686242	0.996600923139217	1	0.509	0.464	0.998658598823607
Pecr	-0.303548196103283	0.678101931846786	1	0.146	0.151	0.815963977494976
Pde7a	-0.303567192891034	0.946834004051486	1	0.453	0.403	0.972436146178437
Ccdc181	-0.303856408683492	0.971472906537938	1	0.283	0.263	0.985556487269573
Sec24c	-0.304266880377426	0.736442845478777	1	0.406	0.354	0.856666404540958
Prkg2	-0.304724878536288	0.589248665724838	1	0.09	0.1	0.751485597630976
Ngly1	-0.30494453103023	0.927855407728521	1	0.476	0.418	0.961161235413017
Coasy	-0.305019504689259	0.761765868651402	1	0.434	0.4	0.872873377300452
Zscan26	-0.305127843458915	0.824443111860183	1	0.519	0.474	0.909134999696211
Mark3	-0.305131050543043	0.217588407577626	1	0.797	0.728	0.358801781956714
Eml5	-0.305187845640118	0.370782032212517	1	0.656	0.558	0.548822743715444
Gm5617	-0.305503246468116	0.652217033571743	1	0.245	0.222	0.798677881312412
Clcn7	-0.305618923332806	0.695610912976849	1	0.274	0.244	0.828135511290672
Zfp462	-0.305620243859171	0.511401018439267	1	0.561	0.477	0.687111549843962
Tra2b	-0.305752838058384	0.120626344608212	1	0.83	0.791	0.21944851030765
Arhgef3	-0.306015062381556	0.83627775927806	1	0.123	0.124	0.913510223279798
N4bp2l2	-0.306037130930712	0.814895600312047	1	0.675	0.588	0.904850944353144
Ints6	-0.306096732336352	0.189597224060827	1	0.5	0.395	0.32086814207582
Nudt15	-0.306104776976826	0.845769640809739	1	0.113	0.113	0.916250444210551
Senp6	-0.306320927434461	0.125014859590374	1	0.835	0.767	0.22630124603844
Ctr9	-0.306371130341412	0.710472073696736	1	0.59	0.537	0.838093198934982
Mettl21a	-0.306397530820421	0.570876864128807	1	0.283	0.239	0.735942849752244
Ptbp1	-0.306535351283147	0.594318166093235	1	0.368	0.315	0.755304553242726
Zfp277	-0.306613477569929	0.86950177280095	1	0.373	0.341	0.930194402055976
Rsad1	-0.306627561094002	0.745136786688734	1	0.203	0.182	0.862415867582509
Pde4a	-0.306627648844959	0.548486352611306	1	0.453	0.398	0.718049434924654
Epha4	-0.307253952528232	0.771952978443	1	0.302	0.296	0.878918574521079
Ankrd27	-0.307255382276953	0.824461884958681	1	0.193	0.176	0.909134999696211
Tctn1	-0.307332293860767	0.318065350721902	1	0.198	0.162	0.48833372652136
Acads	-0.30741716580456	0.848637147769897	1	0.387	0.356	0.91799085226818
Gsdme	-0.307532837146467	0.110009203345264	1	0.594	0.604	0.203265736130335
Sema3f	-0.307540871060578	0.468296054274015	1	0.127	0.107	0.64916444464262
Utp14a	-0.3075850470284	0.765756900361214	1	0.462	0.388	0.875379780365816
Scrt1	-0.307612679144341	0.985816000627393	1	0.297	0.282	0.992862414281866
Xpo4	-0.307689734536273	0.444409784264536	1	0.392	0.327	0.626187721828224
Slc25a20	-0.307851630612868	0.810207984892439	1	0.264	0.241	0.901193908329558
Wdpcp	-0.307853985116563	0.621282971412193	1	0.118	0.126	0.775408638182456
Gtf2i	-0.307933127821919	0.13541386775622	1	0.868	0.781	0.242115339483901
St7l	-0.308210233022852	0.335599917702911	1	0.481	0.386	0.508816536107711
Ing3	-0.308350914380437	0.599621716119842	1	0.344	0.297	0.760360460813735
Hus1	-0.30835970526155	0.630634994741892	1	0.151	0.133	0.781497124096804
Cxxc5	-0.308525011194629	0.0504665275238943	1	0.712	0.689	0.103833156959195
Lrrc42	-0.308635793880764	0.204707581283484	1	0.613	0.508	0.341805319207285
Ppp1r14c	-0.308752652318425	0.26603635255244	1	0.788	0.711	0.423023949016766
Sv2c	-0.309081507639659	0.343213291395606	1	0.358	0.299	0.517687936611011
Acaa1a	-0.309097708973673	0.0218527370583392	1	0.807	0.77	0.0500003661867841
Dram2	-0.309758704846664	0.611494358557988	1	0.505	0.466	0.769077845718771
Ybx3	-0.309916618332045	0.269885431808198	1	0.722	0.648	0.428068074565303
Akr7a5	-0.309975600750443	0.502871764780357	1	0.689	0.626	0.680255146658594
Tmcc2	-0.310080380972457	0.673034973993258	1	0.41	0.395	0.813408010238614
Leng1	-0.310155729660287	0.820723683666006	1	0.297	0.27	0.908494944311483
Sik1	-0.3102260105157	0.77142948423502	1	0.193	0.173	0.878918574521079
Sspn	-0.310271160786992	0.680203052400667	1	0.104	0.093	0.817553534570281
3110056K07Rik	-0.310480274725974	0.97460478957138	1	0.358	0.331	0.987491004603987
Meis2	-0.31058523740959	0.330030133999219	1	0.642	0.659	0.502464839772948
Smim20	-0.310599280425206	0.30965474150362	1	0.613	0.576	0.477603075878465
Fam184a	-0.310721612061903	0.658048402686306	1	0.434	0.381	0.803116910571049
Ccdc130	-0.3109800327064	0.935420189560012	1	0.25	0.238	0.964569260622788
Kmt2b	-0.311070583341659	0.43941651155831	1	0.401	0.344	0.621558070753465
Gabpb1	-0.31108037142682	0.825567908498955	1	0.321	0.286	0.909134999696211
Pex13	-0.311557029258838	0.179083597807583	1	0.731	0.675	0.305203728140274
Cd164	-0.311561891640527	0.477653634658966	1	0.288	0.245	0.657545249350887
Cdk4	-0.311569121488017	0.100782424905364	1	0.91	0.85	0.188772569462535
Cand2	-0.311872211064112	0.979201983106785	1	0.137	0.131	0.989166110594458
Ssr3	-0.311978898396126	0.152688544546858	1	0.849	0.765	0.268387751541519
Ccnl1	-0.312005906474238	0.723162184915694	1	0.642	0.57	0.845780042989326
Klhl15	-0.312100147201821	0.643837667025737	1	0.127	0.138	0.793085992546085
Rab9	-0.312257295048009	0.0148459692241452	1	0.849	0.766	0.0356499140027852
Derl2	-0.312945694231644	0.724450698418594	1	0.505	0.427	0.846549130736335
Nf1	-0.313098455079728	0.916625036549461	1	0.632	0.564	0.956478299008134
Epha8	-0.313145970064218	0.789482707163624	1	0.184	0.184	0.888549462739168
Zbtb44	-0.313219060945505	0.501976859734424	1	0.467	0.383	0.679254932874835
Mob1a	-0.313246186450297	0.495785569399712	1	0.17	0.144	0.674009140098955
Alkbh5	-0.313521186225961	0.980224655273779	1	0.594	0.512	0.989512663331608
Sptlc1	-0.313659793704183	0.493732807771618	1	0.354	0.35	0.671845764593903
Zfyve1	-0.313791825708408	0.824579178305784	1	0.278	0.256	0.909134999696211
Hdhd5	-0.313800850206552	0.481484957360438	1	0.212	0.184	0.660944781191199
Slc44a1	-0.314353201043047	0.509583039688657	1	0.222	0.231	0.68572357281579
Dbt	-0.314509036519925	0.825784635776218	1	0.241	0.221	0.909134999696211
Cc2d1b	-0.314589620122587	0.108329848370725	1	0.231	0.169	0.200757792394036
Dexi	-0.314633043209731	0.548777160145245	1	0.458	0.421	0.718112233527391
Rcor3	-0.314705626500142	0.71224361920804	1	0.566	0.49	0.839471162628365
Ncln	-0.31479287582533	0.395144207471897	1	0.505	0.48	0.575970604841616
Gls	-0.314839044056473	0.856352120750678	1	0.896	0.803	0.921998043736496
Bicd2	-0.315038409948143	0.993018876478157	1	0.396	0.367	0.997127920104963
Scp2	-0.315196158195738	0.0573822579423637	1	0.896	0.837	0.115825186086989
Nt5dc2	-0.315552777535561	0.241391152211643	1	0.703	0.632	0.391241763584584
Hspa1a	-0.315566038584047	0.286568577697783	1	0.429	0.377	0.449454774644135
Srek1	-0.315680617570121	0.0257870240124573	1	0.858	0.822	0.0579106707025699
Abca5	-0.31573004446052	0.63805021030874	1	0.632	0.535	0.78795683308696
Msrb1	-0.315849170122769	0.752090309141499	1	0.491	0.447	0.867017806896296
Xrcc5	-0.316323111616364	0.743777937570023	1	0.208	0.207	0.861756506977682
Arhgef2	-0.316417217894662	0.720523193798001	1	0.358	0.355	0.844652084773934
Zfp148	-0.316493316917767	0.0909569649537559	1	0.642	0.623	0.172196329489761
Bcat1	-0.316675246115016	0.140158926200623	1	0.679	0.538	0.249374415333736
Tsen54	-0.316689332210625	0.843864731239517	1	0.179	0.176	0.915697473650689
Adamts20	-0.316753530975332	0.165355958104523	1	0.137	0.102	0.28661699404784
2810459M11Rik	-0.317005513782656	0.526222494226776	1	0.094	0.104	0.698516122794333
Zfp146	-0.317009351136248	0.896156976403504	1	0.123	0.115	0.947111946027221
Abca7	-0.317053438996229	0.624191078132738	1	0.151	0.134	0.777712998084861
Cflar	-0.317109824978139	0.675843437841482	1	0.264	0.239	0.814351223214952
Pank3	-0.31715464145513	0.481328217405361	1	0.542	0.511	0.660937332168066
Fubp3	-0.317413649807314	0.621151597420714	1	0.481	0.446	0.775408638182456
Kif13b	-0.317622425054835	0.462769351253877	1	0.165	0.139	0.643340714919457
Xpo7	-0.317670747344635	0.478273613045966	1	0.472	0.4	0.658191286006547
Telo2	-0.317671672975611	0.871370832518935	1	0.528	0.485	0.931737526668961
Snd1	-0.31796984055299	0.458416972210874	1	0.519	0.485	0.639733333743482
Spata2	-0.318143995916376	0.213331249030978	1	0.274	0.213	0.353542483074558
Vps8	-0.318150258163593	0.994883146515791	1	0.311	0.294	0.998082127694298
Ankle2	-0.318238369275309	0.996883740569605	1	0.236	0.226	0.998712885047714
Dclk2	-0.318387183304168	0.832273596673267	1	0.627	0.532	0.912548245182878
B4galt4	-0.318405579138504	0.931879184461492	1	0.467	0.415	0.96205348090943
Tmed5	-0.318610959713385	0.721804356947857	1	0.623	0.552	0.845039247158467
Arhgef25	-0.318809624306467	0.535727963141425	1	0.524	0.485	0.706576825848651
Cpne2	-0.318836042064712	0.423662926524915	1	0.698	0.634	0.60466483521357
Srsf10	-0.319036805818174	0.0750692852743243	1	0.863	0.795	0.14579930550389
Rbms3	-0.319068732340164	0.80536240907315	1	0.755	0.655	0.899009200825842
Bambi	-0.319203329828097	0.85416162019863	1	0.189	0.185	0.921037150547483
Arrdc3	-0.31941086543284	0.414011872481456	1	0.321	0.329	0.595653444993083
Pex11a	-0.31990986551456	0.772867425335412	1	0.189	0.171	0.879365697802834
Cdk11b	-0.319934414460354	0.331881620573048	1	0.722	0.639	0.504580201414227
Rfc4	-0.320256951872028	0.350632389722728	1	0.255	0.277	0.525587604086779
Nktr	-0.320648332674099	0.14593127840687	1	0.953	0.908	0.257963506305628
Mettl23	-0.320667802098628	0.248266222101301	1	0.665	0.612	0.400009907096452
2810013P06Rik	-0.320678162494412	0.153867320530829	1	0.425	0.439	0.270133623825828
Fat3	-0.320772823544741	0.198520571027868	1	0.231	0.185	0.333514559326818
Zfp143	-0.321303293511585	0.82551648827164	1	0.113	0.104	0.909134999696211
1810037I17Rik	-0.321578676828343	0.0978872960851496	1	0.953	0.864	0.183657450137124
Wdr75	-0.321584963955595	0.905733307354964	1	0.425	0.372	0.950165190866058
Gnai2	-0.321822624302639	0.351811697700715	1	0.972	0.903	0.527174441014314
Nxt1	-0.321907747009329	0.926253292668456	1	0.425	0.388	0.960794035342043
Cmtr1	-0.322518317042605	0.795653983697243	1	0.462	0.403	0.892734806264977
H2bc4	-0.322625088521417	0.97626448903352	1	0.189	0.176	0.988069829690287
Vmac	-0.322645796369984	0.791678457386307	1	0.193	0.175	0.88987429281096
Tmtc4	-0.322658121388877	0.51276132540855	1	0.439	0.415	0.68801385090193
Aff2	-0.322659166414205	0.269809362432832	1	0.094	0.119	0.428068074565303
Ccdc9	-0.322717734659752	0.63093596211117	1	0.269	0.267	0.781497124096804
Pttg1ip	-0.323286046961506	1	1	0.557	0.493	1
Akr1e1	-0.323350279671535	0.928737540903189	1	0.509	0.448	0.961591432794248
Gpx7	-0.32355552669562	0.704897001117528	1	0.429	0.405	0.83396264920947
Insr	-0.323720292974021	0.115234879846563	1	0.425	0.325	0.211312323748862
Slc35e1	-0.323805857008011	0.607829386091708	1	0.212	0.186	0.765570576253916
Micall1	-0.323995689381718	0.87722647457829	1	0.316	0.286	0.934795130753348
Gm3752	-0.324173837862284	0.770521838210804	1	0.208	0.188	0.878757020706212
Krit1	-0.324366755516485	0.102458219345821	1	0.858	0.812	0.191173644640131
Mpdu1	-0.324652974313249	0.121365226638077	1	0.75	0.719	0.220517183841564
Slc17a5	-0.32490430465116	0.86925549401807	1	0.302	0.276	0.930158745191311
Plpp6	-0.325109510719004	0.676388790710587	1	0.255	0.23	0.814351223214952
Syn3	-0.325219031472885	0.422367842172938	1	0.269	0.23	0.603785166343716
Phc2	-0.325242784472333	0.298809601118046	1	0.608	0.557	0.465312063345321
Rtn4rl1	-0.325372600618639	0.846457148439899	1	0.189	0.189	0.916767871159306
Parp2	-0.325397600478805	0.507205999242957	1	0.42	0.409	0.684053274514839
Grhpr	-0.325417089685151	0.911087494717465	1	0.429	0.379	0.952986724157946
Ubn2	-0.325513055634248	0.0436752828948656	1	0.863	0.811	0.0915859988885133
Hsd17b10	-0.325543251552818	0.222364975144286	1	0.693	0.656	0.365273547468879
Rsbn1l	-0.325582900877171	0.829230943547562	1	0.509	0.47	0.911421934359269
Txlna	-0.325603720665928	0.602536175515232	1	0.335	0.327	0.762421209342564
Znrf3	-0.325728648156488	0.886557503716733	1	0.132	0.123	0.941751745193262
Btg1	-0.325759468717134	0.323952319437683	1	0.811	0.737	0.49545648855175
Hsd17b4	-0.325918648185292	0.219853551630386	1	0.608	0.576	0.361948973904447
Snx13	-0.325960152451351	0.442192450157842	1	0.363	0.304	0.624111970114461
Hif1an	-0.326060525642291	0.936557972462243	1	0.307	0.284	0.965286744623661
Elmod3	-0.326262298460647	0.989362333177936	1	0.208	0.197	0.995286658526307
Cdk5rap3	-0.326540885482613	0.353237168774164	1	0.665	0.602	0.528947532809582
Insig1	-0.326554110573741	0.176808720904347	1	0.665	0.643	0.302388603332102
Ercc6l2	-0.326733095161718	0.982076403956459	1	0.245	0.233	0.990636763421556
Ppat	-0.326752262859818	0.987859585987703	1	0.241	0.227	0.994003840496265
Cuedc1	-0.326775890732502	0.214097621639826	1	0.821	0.755	0.354637243580872
Cep135	-0.326939694091657	0.526285842517433	1	0.104	0.087	0.698516122794333
Kri1	-0.327119422409946	0.684777959807718	1	0.222	0.196	0.820301682290566
Tipin	-0.327267339878232	0.272421650796067	1	0.557	0.523	0.431136873433775
Nxt2	-0.327317758028306	0.487564294487451	1	0.401	0.381	0.666149777391675
Tut7	-0.327521550126114	0.472104100184363	1	0.476	0.389	0.652579338482689
Tbc1d12	-0.327524836661247	0.0728563734348476	1	0.434	0.451	0.142196889706619
Nr4a1	-0.327623136695408	0.561590413032341	1	0.349	0.304	0.72910712600148
Nos1ap	-0.327865040828956	0.600033182401289	1	0.307	0.27	0.760360460813735
Clcc1	-0.327924333595659	0.474081116219498	1	0.358	0.35	0.653657296605672
Zkscan1	-0.328179375288439	0.564576614262791	1	0.476	0.437	0.731988913950689
Nup188	-0.328461906850111	0.511184232758896	1	0.222	0.189	0.687111549843962
Fbxo8	-0.328507515862418	0.954665620829399	1	0.495	0.439	0.976054011110738
Zfp687	-0.32869027708003	0.360349089455067	1	0.292	0.244	0.537386419508273
Cnep1r1	-0.32912551276274	0.919180256245932	1	0.505	0.443	0.957315059437824
Aldh2	-0.329247256833451	0.77674318974041	1	0.642	0.601	0.881583250239602
Chuk	-0.32965623215032	0.791997194561964	1	0.66	0.59	0.889950180575351
Ndc1	-0.329661405061685	0.575492970740753	1	0.236	0.202	0.739310503417182
Rrnad1	-0.329661754298311	0.823029924852299	1	0.392	0.367	0.908974642668734
Hdx	-0.329740912535792	0.131631593160795	1	0.179	0.134	0.236709262629211
E2f5	-0.329771011250746	0.711210372805231	1	0.321	0.285	0.838705968794074
Baz1b	-0.330084991992428	0.843018113892317	1	0.59	0.499	0.915697473650689
Xrn1	-0.330280547364518	0.423158252310766	1	0.594	0.498	0.604235124581048
Jmjd7	-0.330487372525434	0.922258406618261	1	0.259	0.238	0.958692222776907
Cenpm	-0.330489712200668	0.598806608993734	1	0.151	0.134	0.759903331808434
Qsox2	-0.330522163664113	0.914494173938547	1	0.292	0.264	0.954939170873433
Sdcbp	-0.330656823964835	0.122835836370485	1	0.774	0.73	0.222725999695425
Gm12371	-0.330931324130025	0.653741908316601	1	0.203	0.182	0.800320811526602
Tstd2	-0.330942010618462	0.839585645624887	1	0.179	0.165	0.914981074854558
Hoxaas2	-0.33110074866451	0.759723185014773	1	0.16	0.146	0.872134263375697
Sorl1	-0.331314958116534	0.306368958986137	1	0.533	0.444	0.473743652564879
Entrep2	-0.331607235286216	0.592574694772493	1	0.165	0.175	0.754017924256096
Dyrk1b	-0.331785258064116	0.951306882041756	1	0.156	0.152	0.97405261621153
Nxnl2	-0.331804947757507	0.78215211771404	1	0.236	0.215	0.884732688312782
Mtm1	-0.331904531113248	0.345619554414078	1	0.226	0.186	0.520274893082333
Ccdc51	-0.331982024127986	0.684385208677024	1	0.127	0.133	0.820135690398145
Slc12a9	-0.332073167780207	0.452268411214236	1	0.443	0.378	0.63317577569993
Amer2	-0.332222083322858	0.401243506414755	1	0.689	0.621	0.584015873382089
Lynx1	-0.332275349800481	0.490869943261128	1	0.142	0.159	0.669409900769468
Firre	-0.332359097868678	0.895575489896162	1	0.292	0.267	0.947111946027221
Usp53	-0.332366272395057	0.48132680939013	1	0.335	0.287	0.660937332168066
Rpl22	-0.332450806721859	7.91765409686918e-08	0.00181393455359273	0.986	0.939	9.22248349203322e-07
Gm57315	-0.332513092815232	0.373259724148702	1	0.184	0.15	0.551929070779123
Rbm25	-0.332532019720713	0.00379673613897842	1	0.962	0.921	0.010651344544032
Cfap45	-0.332561202448446	0.0446725802576025	1	0.146	0.097	0.0934977626091076
Slc35d1	-0.332706835249253	0.407822699745993	1	0.236	0.198	0.589857467712085
Pacrg	-0.332994247487703	0.936960386305701	1	0.542	0.487	0.965473688932131
Fam135a	-0.333007783228744	0.842450730208118	1	0.439	0.389	0.915558126862191
Ercc6	-0.333022075780006	0.348842259968894	1	0.17	0.139	0.523623021149185
