ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
12455	Ccnt1	cyclin T1	68.1354754646302	-0.587982688834932	0.181879865441035	0.00124237572566435	0.0385526239889492	-0.690619955526861	0.00124237572566435	down
104444	Rexo2	RNA exonuclease 2	1386.91427961039	-0.835227026422143	0.112433888083426	0.00125803759829522	0.0386039943508323	-0.382674272544185	0.00125803759829522	down
22377	Wbp1	WW domain binding protein 1	255.560022640366	-0.748074931562095	0.232468179359367	0.00131824895334332	0.0398902637392188	-1.05796778763316	0.00131824895334332	down
232334	Vgll4	vestigial like family member 4	22.5018694253401	-0.785312592866796	0.243849371673596	0.00136495737559473	0.0405055796195248	-1.21030422997677	0.00136495737559473	down
56473	Fads2	fatty acid desaturase 2	53.5364409263333	-0.770672857684644	0.240300515804169	0.00138995644220511	0.040745287240934	-1.1513906399552	0.00138995644220511	down
26379	Esrra	estrogen related receptor, alpha	218.719797938201	-0.749016807284986	0.234361920717246	0.00142379429483584	0.0411185556753137	-1.07203914977633	0.00142379429483584	down
100502684	Gm20621	predicted gene 20621	31.08019037417	-0.66304580029	0.207426169627505	0.00142900831733491	0.0411190647820769	-0.83695522278707	0.00142900831733491	down
232969	Zfp428	zinc finger protein 428	187.01976357468	-0.647566557338568	0.203215095852479	0.00145682175635056	0.0416167168158916	-0.806416312765556	0.00145682175635056	down
11486	Ada	adenosine deaminase	23.8242635372592	-0.703997874524714	0.220634838505054	0.00147670246537329	0.041785064768412	-0.935576690863834	0.00147670246537329	down
320707	Atp2b3	ATPase, Ca++ transporting, plasma membrane 3	45.4128417384811	-0.792413319866631	0.249651065463479	0.0015555876691924	0.0430397385535646	-1.31235778801674	0.0015555876691924	down
594844	Tceal3	transcription elongation factor A (SII)-like 3	608.855652780374	-0.692594535067948	0.218725199724493	0.00156169438293158	0.0431332902343371	-0.913562940992854	0.00156169438293158	down
18797	Plcb3	phospholipase C, beta 3	1352.00909319071	-0.692559314713912	0.218974946982599	0.00158240061022735	0.0433271142862595	-0.914458631884609	0.00158240061022735	down
20606	Sstr2	somatostatin receptor 2	17.8517596443862	-0.803498327711991	0.25291188032044	0.00159907122902516	0.0435574892780589	-1.41804691901958	0.00159907122902516	down
