ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw
100862251	NA	NA	247.812514420439	-0.263419369400247	0.164590800341785	0.109583993678589	0.216324845198622	-0.298585805797024	0.109583993678589
78506	Micu3	mitochondrial calcium uptake family, member 3	2744.76039506763	0.376424923808739	0.235717181045437	0.109609876413614	0.216348952871271	0.545653549513075	0.109609876413614
67843	Slc35a4	solute carrier family 35, member A4	350.289698887943	-0.380805001731074	0.23769196456348	0.109638701119203	0.216370956922819	-0.557961571726601	0.109638701119203
106894	Hmgxb3	HMG box domain containing 3	252.209070699389	-0.320361458103283	0.200143694798657	0.109662040027671	0.216370956922819	-0.395266177167428	0.109662040027671
17749	Polr2k	polymerase (RNA) II (DNA directed) polypeptide K	26.6298128862643	-0.314134143810598	0.196088051292861	0.109650726693733	0.216370956922819	-0.382671418847015	0.109650726693733
108911	Rcc2	regulator of chromosome condensation 2	661.119366890209	-0.223233919994165	0.139540829679269	0.109685926091078	0.216391107743381	-0.24299827838591	0.109685926091078
665649	NA	NA	397.500339318736	-0.409093406297414	0.255098730523098	0.109765376930839	0.216425212036822	-0.814302933453336	0.109765376930839
77034	2510039O18Rik	RIKEN cDNA 2510039O18 gene	53.5665591491331	-0.408049072257898	0.254186960486549	0.109731178764463	0.216425212036822	-0.74991550423482	0.109731178764463
70737	Cgn	cingulin	70.8965946304749	0.393965593837889	0.247365935439703	0.109771179989857	0.216425212036822	0.636133377861819	0.109771179989857
241688	Dzank1	double zinc ribbon and ankyrin repeat domains 1	1865.57075359493	0.334103644108413	0.209048200543356	0.109758630296341	0.216425212036822	0.425056461854399	0.109758630296341
103677	Smg6	SMG6 nonsense mediated mRNA decay factor	214.567394811981	-0.179160425534281	0.112017826689015	0.10977158960063	0.216425212036822	-0.188723485237753	0.10977158960063
102693	Phldb1	pleckstrin homology like domain, family B, member 1	220.104559926138	-0.369060737344782	0.23054824833792	0.109878079539045	0.216596695170098	-0.516222326020328	0.109878079539045
224132	Slc49a4	solute carrier family 49 member 4	2305.24511383325	0.269355904619483	0.168510821868075	0.10988593867817	0.216596695170098	0.307752448067033	0.10988593867817
17118	Marcks	myristoylated alanine rich protein kinase C substrate	4742.61564898613	0.28843022033672	0.180476029376986	0.109924214872219	0.216645158725746	0.338069248313168	0.109924214872219
214685	Chadl	chondroadherin-like	52.9736371732836	-0.404474198101266	0.252216825837595	0.110020466282561	0.216807856977688	-0.701187390874191	0.110020466282561
381921	Taok2	TAO kinase 2	211.504872973235	-0.408771836894192	0.25507114646294	0.110068086846323	0.216874694027628	-0.827491051437924	0.110068086846323
268656	Sptlc1	serine palmitoyltransferase, long chain base subunit 1	90.2741627451583	-0.393675173947527	0.245799006275471	0.110084288343691	0.216879615004016	-0.619735332811151	0.110084288343691
13660	Ehd1	EH-domain containing 1	175.955612709096	-0.403681860638239	0.25202951265258	0.110124731663577	0.216930312857146	-0.697470958679036	0.110124731663577
18706	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	1483.54840008436	-0.157012684044952	0.0982807616785806	0.110137436105596	0.216930312857146	-0.163314087200274	0.110137436105596
106648	Cyp4f15	cytochrome P450, family 4, subfamily f, polypeptide 15	17.8848253707029	-0.356905722948613	0.22291448390163	0.11019171042479	0.21694012873261	-0.479297762086677	0.11019171042479
11750	Anxa7	annexin A7	2412.46902181055	-0.261608972363412	0.163751161587041	0.110178101796588	0.21694012873261	-0.296103587321104	0.110178101796588
242362	Manea	mannosidase, endo-alpha	638.254210026067	0.252042828098662	0.157806818871925	0.110179318445086	0.21694012873261	0.282336778291852	0.110179318445086
102098	Arhgef18	Rho/Rac guanine nucleotide exchange factor 18	439.755666257683	-0.209888554174199	0.131385506010652	0.110197251035098	0.21694012873261	-0.226001942867411	0.110197251035098
68520	Zfyve21	zinc finger, FYVE domain containing 21	320.506384710897	-0.252939190109964	0.158360592453521	0.110236950339291	0.216957787421374	-0.283545931424457	0.110236950339291
