ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
50778	Rgs1	regulator of G-protein signaling 1	9.1053980749944	1.14306404621216	0.252447114622718	1.6480836337525e-06	0.000686383462835977	3.03808418605686	1.6480836337525e-06	up
634650	Gbp11	guanylate binding protein 11	73.7378812779365	1.15191037160659	0.254997740482581	1.77919149234468e-06	0.000721986783534535	2.52336188754264	1.77919149234468e-06	up
23833	Cd52	CD52 antigen	14.7803873956068	1.16981729044196	0.254437199426828	2.73435017751801e-06	0.00101804955634549	2.28966755943772	2.73435017751801e-06	up
74481	Batf2	basic leucine zipper transcription factor, ATF-like 2	17.0591638637445	1.161220367011	0.254757234513755	2.76608940495741e-06	0.00101804955634549	2.32823403135506	2.76608940495741e-06	up
20491	Sla	src-like adaptor	26.7582430714268	1.13736491518842	0.254919220684518	2.68382721415526e-06	0.00101804955634549	2.53106193022924	2.68382721415526e-06	up
16154	Il10ra	interleukin 10 receptor, alpha	21.9385832605803	0.972658812771978	0.206479238829232	2.72231712743002e-06	0.00101804955634549	1.22959498290823	2.72231712743002e-06	up
12508	Cd53	CD53 antigen	29.916943145655	1.15169062954449	0.251544412525233	3.04609994466446e-06	0.00109562676646045	2.03665499740319	3.04609994466446e-06	up
66940	Shisa5	shisa family member 5	2051.11252736827	0.585882394172335	0.126256046683059	3.47196907595784e-06	0.00122105294658019	0.627024664574684	3.47196907595784e-06	up
22329	Vcam1	vascular cell adhesion molecule 1	261.909386845643	1.1297607785443	0.247947769151942	3.62938027276596e-06	0.00124866461297378	1.86161197855988	3.62938027276596e-06	up
16145	Igtp	interferon gamma induced GTPase	2631.53187731269	1.13443861362973	0.253931543109726	4.09481070129794e-06	0.00137881859912215	2.13568046580607	4.09481070129794e-06	up
14969	H2-Eb1	histocompatibility 2, class II antigen E beta	235.46189602998	0.988319277324775	0.216484716576519	4.73666962670278e-06	0.00155199025382282	1.2967385779195	4.73666962670278e-06	up
16068	Il18bp	interleukin 18 binding protein	72.3579545926986	0.905371494933825	0.198099757654753	4.80522699591294e-06	0.00155199025382282	1.11358875384662	4.80522699591294e-06	up
13082	Cyp26a1	cytochrome P450, family 26, subfamily a, polypeptide 1	26.7928923378042	1.11910385921743	0.254979953144122	5.08154536205586e-06	0.00160841073799792	2.29124942017252	5.08154536205586e-06	up
23962	Oasl2	2'-5' oligoadenylate synthetase-like 2	2541.6792246635	1.11181121032036	0.247894104767914	5.2329945936125e-06	0.00160951854101107	1.8274193064447	5.2329945936125e-06	up
226691	Ifi207	interferon activated gene 207	18.4399929332624	1.09277977346071	0.254526346816142	5.49184893305937e-06	0.00160951854101107	2.54369801759163	5.49184893305937e-06	up
12362	Casp1	caspase 1	87.3753256240576	0.910149680468685	0.200417976943821	5.45098300223054e-06	0.00160951854101107	1.1276252268462	5.45098300223054e-06	up
19354	Rac2	Rac family small GTPase 2	9.07106650356575	1.13079077219707	0.250618149614007	6.04207763305252e-06	0.00173858037492162	1.98596397636034	6.04207763305252e-06	up
73656	Ms4a6c	membrane-spanning 4-domains, subfamily A, member 6C	19.0657278787301	1.10280473558692	0.255011746178752	6.56508279891816e-06	0.00185533929242284	2.41394959119194	6.56508279891816e-06	up
107350	AW112010	expressed sequence AW112010	36.7658982574155	1.10134791108132	0.247895586499335	7.0108470080544e-06	0.00194655552192051	1.81607850489158	7.0108470080544e-06	up
16161	Il12rb1	interleukin 12 receptor, beta 1	13.7268668010314	1.00337199320387	0.24846416161089	7.60105305610149e-06	0.00203888585874343	2.99997314037456	7.60105305610149e-06	up
238393	Serpina3f	serine (or cysteine) peptidase inhibitor, clade A, member 3F	12.9072920502869	1.09449310155837	0.254664782319933	7.78903865544029e-06	0.0020544887626833	2.50315716062406	7.78903865544029e-06	up
19186	Psme1	proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)	746.971928998553	0.653765106189886	0.147251805916095	8.97703566686823e-06	0.00229146074941704	0.719946803004416	8.97703566686823e-06	up
